timestamp,psre_name,file_name,source_url,status
2026-05-12 09:02:00,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-12 09:02:15,Vinotek,Vinotek_SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,SUCCESS
2026-05-12 09:02:16,Vinotek,Vinotek_SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,SUCCESS
2026-05-12 09:02:18,Vinotek,Vinotek_Sertifikat-ISO-270012022-IS-785832.pdf,https://vinotek.id/wp-content/uploads/2026/04/Sertifikat-ISO-270012022-IS-785832.pdf,SUCCESS
2026-05-12 09:02:27,Xignature,None,https://www.xignature.co.id,NO_FILES
2026-05-12 09:02:37,IDTrust,None,https://idtrust.id,NO_FILES
2026-05-13 09:00:28,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-05-13 09:00:40,Privy,None,https://privy.id/repository,NO_FILES
2026-05-13 09:01:47,Tilaka,None,https://tilaka.id,NO_FILES
2026-05-13 09:02:04,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__Individu_.pdf,VALIDATION_FAILED_HTML
2026-05-13 09:02:05,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__korporat_.pdf,VALIDATION_FAILED_HTML
2026-05-13 09:02:05,EzSign,N/A,https://ezsign.id/wp-content/uploads/2025/02/Booklet-ezSign.pdf,VALIDATION_FAILED_HTML
2026-05-13 09:02:06,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-05-13 09:02:24,Vida,None,https://vida.id/repository,NO_FILES
2026-05-13 09:02:34,IDAS,None,https://idas.id,NO_FILES
